long_onda,abs
8.446685e+002,7.994741e+001
8.451506e+002,7.994550e+001
8.456327e+002,7.994179e+001
8.461148e+002,7.993633e+001
8.465969e+002,7.993080e+001
8.470790e+002,7.992767e+001
8.475612e+002,7.992879e+001
8.480433e+002,7.993437e+001
8.485254e+002,7.994229e+001
8.490075e+002,7.994946e+001
8.494896e+002,7.995314e+001
8.499717e+002,7.995291e+001
8.504539e+002,7.995103e+001
8.509360e+002,7.995206e+001
8.514181e+002,7.996078e+001
8.519002e+002,7.997994e+001
8.523823e+002,8.000932e+001
8.528644e+002,8.004543e+001
8.533466e+002,8.008295e+001
8.538287e+002,8.011583e+001
8.543108e+002,8.013893e+001
8.547929e+002,8.014867e+001
8.552750e+002,8.014243e+001
8.557571e+002,8.011876e+001
8.562393e+002,8.007710e+001
8.567214e+002,8.001841e+001
8.572035e+002,7.994558e+001
8.576856e+002,7.986365e+001
8.581677e+002,7.977943e+001
8.586498e+002,7.969923e+001
8.591320e+002,7.962749e+001
8.596141e+002,7.956536e+001
8.600962e+002,7.951079e+001
8.605783e+002,7.945979e+001
8.610604e+002,7.940867e+001
8.615425e+002,7.935577e+001
8.620247e+002,7.930173e+001
8.625068e+002,7.924871e+001
8.629889e+002,7.919830e+001
8.634710e+002,7.915034e+001
8.639531e+002,7.910244e+001
8.644352e+002,7.905158e+001
8.649174e+002,7.899580e+001
8.653995e+002,7.893637e+001
8.658816e+002,7.887771e+001
8.663637e+002,7.882659e+001
8.668458e+002,7.878896e+001
8.673279e+002,7.876771e+001
8.678101e+002,7.876151e+001
8.682922e+002,7.876562e+001
8.687743e+002,7.877417e+001
8.692564e+002,7.878246e+001
8.697385e+002,7.878902e+001
8.702206e+002,7.879552e+001
8.707028e+002,7.880565e+001
8.711849e+002,7.882286e+001
8.716670e+002,7.884902e+001
8.721491e+002,7.888400e+001
8.726312e+002,7.892632e+001
8.731133e+002,7.897389e+001
8.735955e+002,7.902493e+001
8.740776e+002,7.907800e+001
8.745597e+002,7.913116e+001
8.750418e+002,7.918170e+001
8.755239e+002,7.922648e+001
8.760060e+002,7.926260e+001
8.764882e+002,7.928893e+001
8.769703e+002,7.930687e+001
8.774524e+002,7.932027e+001
8.779345e+002,7.933392e+001
8.784166e+002,7.935131e+001
8.788987e+002,7.937334e+001
8.793809e+002,7.939765e+001
8.798630e+002,7.942002e+001
8.803451e+002,7.943602e+001
8.808272e+002,7.944335e+001
8.813093e+002,7.944263e+001
8.817914e+002,7.943689e+001
8.822736e+002,7.942981e+001
8.827557e+002,7.942391e+001
8.832378e+002,7.941946e+001
8.837199e+002,7.941476e+001
8.842020e+002,7.940727e+001
8.846841e+002,7.939508e+001
8.851663e+002,7.937798e+001
8.856484e+002,7.935735e+001
8.861305e+002,7.933536e+001
8.866126e+002,7.931362e+001
8.870947e+002,7.929288e+001
8.875768e+002,7.927313e+001
8.880590e+002,7.925438e+001
8.885411e+002,7.923750e+001
8.890232e+002,7.922422e+001
8.895053e+002,7.921640e+001
8.899874e+002,7.921479e+001
8.904695e+002,7.921806e+001
8.909517e+002,7.922304e+001
8.914338e+002,7.922552e+001
8.919159e+002,7.922231e+001
8.923980e+002,7.921259e+001
8.928801e+002,7.919827e+001
8.933622e+002,7.918307e+001
8.938444e+002,7.917046e+001
8.943265e+002,7.916199e+001
8.948086e+002,7.915627e+001
8.952907e+002,7.914938e+001
8.957728e+002,7.913629e+001
8.962549e+002,7.911285e+001
8.967371e+002,7.907693e+001
8.972192e+002,7.902844e+001
8.977013e+002,7.896868e+001
8.981834e+002,7.889909e+001
8.986655e+002,7.882040e+001
8.991476e+002,7.873248e+001
8.996298e+002,7.863502e+001
9.001119e+002,7.852806e+001
9.005940e+002,7.841229e+001
9.010761e+002,7.828891e+001
9.015582e+002,7.815861e+001
9.020403e+002,7.802110e+001
9.025225e+002,7.787509e+001
9.030046e+002,7.771892e+001
9.034867e+002,7.755185e+001
9.039688e+002,7.737483e+001
9.044509e+002,7.719075e+001
9.049330e+002,7.700323e+001
9.054152e+002,7.681602e+001
9.058973e+002,7.663144e+001
9.063794e+002,7.645041e+001
9.068615e+002,7.627328e+001
9.073436e+002,7.610081e+001
9.078257e+002,7.593494e+001
9.083079e+002,7.577873e+001
9.087900e+002,7.563488e+001
9.092721e+002,7.550438e+001
9.097542e+002,7.538544e+001
9.102363e+002,7.527395e+001
9.107184e+002,7.516480e+001
9.112006e+002,7.505383e+001
9.116827e+002,7.493958e+001
9.121648e+002,7.482337e+001
9.126469e+002,7.470833e+001
9.131290e+002,7.459727e+001
9.136111e+002,7.449158e+001
9.140933e+002,7.439055e+001
9.145754e+002,7.429239e+001
9.150575e+002,7.419565e+001
9.155396e+002,7.410046e+001
9.160217e+002,7.400868e+001
9.165038e+002,7.392302e+001
9.169860e+002,7.384544e+001
9.174681e+002,7.377612e+001
9.179502e+002,7.371339e+001
9.184323e+002,7.365511e+001
9.189144e+002,7.360023e+001
9.193965e+002,7.355003e+001
9.198787e+002,7.350797e+001
9.203608e+002,7.347811e+001
9.208429e+002,7.346369e+001
9.213250e+002,7.346528e+001
9.218071e+002,7.348081e+001
9.222892e+002,7.350681e+001
9.227714e+002,7.354036e+001
9.232535e+002,7.358067e+001
9.237356e+002,7.362926e+001
9.242177e+002,7.368880e+001
9.246998e+002,7.376173e+001
9.251819e+002,7.384861e+001
9.256641e+002,7.394789e+001
9.261462e+002,7.405675e+001
9.266283e+002,7.417263e+001
9.271104e+002,7.429453e+001
9.275925e+002,7.442308e+001
9.280746e+002,7.455975e+001
9.285568e+002,7.470538e+001
9.290389e+002,7.485920e+001
9.295210e+002,7.501871e+001
9.300031e+002,7.518080e+001
9.304852e+002,7.534275e+001
9.309673e+002,7.550357e+001
9.314495e+002,7.566378e+001
9.319316e+002,7.582447e+001
9.324137e+002,7.598584e+001
9.328958e+002,7.614621e+001
9.333779e+002,7.630184e+001
9.338600e+002,7.644821e+001
9.343422e+002,7.658150e+001
9.348243e+002,7.669948e+001
9.353064e+002,7.680203e+001
9.357885e+002,7.689023e+001
9.362706e+002,7.696499e+001
9.367527e+002,7.702601e+001
9.372349e+002,7.707143e+001
9.377170e+002,7.709842e+001
9.381991e+002,7.710458e+001
9.386812e+002,7.708878e+001
9.391633e+002,7.705148e+001
9.396454e+002,7.699417e+001
9.401276e+002,7.691851e+001
9.406097e+002,7.682535e+001
9.410918e+002,7.671480e+001
9.415739e+002,7.658673e+001
9.420560e+002,7.644192e+001
9.425381e+002,7.628239e+001
9.430203e+002,7.611162e+001
9.435024e+002,7.593330e+001
9.439845e+002,7.574989e+001
9.444666e+002,7.556203e+001
9.449487e+002,7.536846e+001
9.454308e+002,7.516737e+001
9.459130e+002,7.495773e+001
9.463951e+002,7.474052e+001
9.468772e+002,7.451865e+001
9.473593e+002,7.429610e+001
9.478414e+002,7.407599e+001
9.483235e+002,7.385957e+001
9.488057e+002,7.364602e+001
9.492878e+002,7.343344e+001
9.497699e+002,7.322043e+001
9.502520e+002,7.300724e+001
